iter	Passed	Remaining
3239	17223	9355
3240	17229	9351
3241	17235	9346
3242	17242	9341
3243	17243	9334
3244	17244	9326
3245	17250	9321
3246	17256	9316
3247	17263	9311
3248	17269	9306
3249	17275	9302
3250	17278	9295
3251	17279	9288
3252	17286	9283
3253	17293	9278
3254	17299	9274
3255	17306	9269
3256	17309	9263
3257	17315	9258
3258	17321	9253
3259	17327	9248
3260	17334	9243
3261	17340	9239
3262	17347	9234
3263	17354	9230
3264	17360	9225
3265	17365	9219
3266	17372	9215
3267	17378	9210
3268	17379	9203
3269	17386	9198
3270	17392	9193
3271	17398	9188
3272	17404	9183
3273	17410	9178
3274	17417	9174
3275	17423	9169
3276	17429	9164
3277	17436	9159
3278	17442	9154
3279	17448	9150
3280	17455	9145
3281	17461	9140
3282	17467	9135
3283	17468	9128
3284	17474	9123
3285	17481	9118
3286	17487	9113
3287	17493	9108
3288	17500	9103
3289	17506	9099
3290	17513	9094
3291	17519	9089
3292	17525	9084
3293	17532	9080
3294	17538	9075
3295	17542	9069
3296	17548	9064
3297	17555	9059
3298	17561	9054
3299	17568	9050
3300	17574	9045
3301	17581	9040
3302	17581	9033
3303	17582	9025
3304	17585	9018
3305	17591	9013
3306	17597	9009
3307	17604	9004
3308	17610	8999
3309	17616	8994
3310	17623	8989
3311	17629	8985
3312	17635	8980
3313	17642	8975
3314	17648	8970
3315	17655	8966
3316	17659	8959
3317	17665	8955
3318	17671	8950
3319	17673	8943
3320	17679	8938
3321	17686	8933
3322	17692	8928
3323	17693	8921
3324	17700	8916
3325	17706	8911
3326	17713	8907
3327	17719	8902
3328	17725	8897
3329	17731	8892
3330	17737	8887
3331	17744	8882
3332	17750	8878
3333	17753	8871
3334	17760	8866
3335	17766	8861
3336	17772	8857
3337	17779	8852
3338	17785	8847
3339	17791	8842
3340	17798	8837
3341	17804	8832
3342	17810	8828
3343	17817	8823
3344	17823	8818
3345	17829	8813
3346	17836	8809
3347	17842	8804
3348	17849	8799
3349	17855	8794
3350	17856	8787
3351	17857	8779
3352	17863	8774
3353	17870	8769
3354	17876	8765
3355	17883	8760
3356	17886	8754
3357	17886	8746
3358	17893	8741
3359	17899	8736
3360	17905	8731
3361	17912	8727
3362	17919	8722
3363	17920	8715
3364	17927	8710
3365	17933	8705
3366	17940	8701
3367	17946	8696
3368	17952	8691
3369	17959	8686
3370	17965	8681
3371	17971	8676
3372	17978	8671
3373	17984	8667
3374	17991	8662
3375	17997	8657
3376	18004	8652
3377	18010	8648
3378	18017	8643
3379	18023	8638
3380	18024	8631
3381	18026	8623
3382	18032	8618
3383	18038	8614
3384	18044	8609
3385	18050	8604
3386	18053	8597
3387	18058	8592
3388	18065	8587
3389	18071	8582
3390	18078	8577
3391	18084	8573
3392	18084	8565
3393	18091	8560
3394	18092	8553
3395	18098	8548
3396	18101	8541
3397	18108	8537
3398	18114	8532
3399	18120	8527
3400	18126	8522
3401	18133	8517
3402	18139	8512
3403	18145	8507
3404	18152	8503
3405	18158	8498
3406	18162	8492
3407	18168	8487
3408	18174	8482
3409	18180	8477
3410	18187	8472
3411	18188	8465
3412	18196	8460
3413	18203	8456
3414	18209	8451
3415	18215	8446
3416	18222	8441
3417	18228	8437
3418	18234	8432
3419	18241	8427
3420	18241	8419
3421	18248	8414
3422	18254	8410
3423	18260	8405
3424	18262	8398
3425	18268	8393
3426	18274	8388
3427	18281	8383
3428	18287	8378
3429	18293	8373
3430	18294	8365
3431	18300	8361
3432	18306	8356
3433	18313	8351
3434	18319	8346
3435	18320	8339
3436	18326	8334
3437	18327	8326
3438	18334	8322
3439	18340	8317
3440	18342	8310
3441	18345	8304
3442	18352	8299
3443	18355	8292
3444	18361	8287
3445	18367	8283
3446	18374	8278
3447	18380	8273
3448	18387	8268
3449	18393	8263
3450	18394	8256
3451	18400	8251
3452	18407	8246
3453	18413	8241
3454	18420	8237
3455	18426	8232
3456	18433	8227
3457	18439	8222
3458	18446	8217
3459	18452	8213
3460	18459	8208
3461	18465	8203
3462	18472	8198
3463	18478	8193
3464	18485	8189
3465	18491	8184
3466	18497	8179
3467	18504	8174
3468	18510	8169
3469	18516	8164
3470	18519	8158
3471	18526	8153
3472	18532	8148
3473	18539	8143
3474	18545	8138
3475	18552	8133
3476	18558	8129
3477	18562	8122
3478	18568	8118
3479	18572	8111
3480	18578	8107
3481	18579	8099
3482	18586	8095
3483	18589	8088
3484	18595	8084
3485	18602	8079
3486	18609	8074
3487	18616	8070
3488	18623	8065
3489	18629	8060
3490	18636	8055
3491	18642	8050
3492	18649	8045
3493	18655	8041
3494	18662	8036
3495	18668	8031
3496	18669	8024
3497	18675	8019
3498	18676	8011
3499	18683	8007
3500	18690	8002
3501	18691	7995
3502	18698	7990
3503	18704	7985
3504	18710	7980
3505	18713	7974
3506	18720	7969
3507	18726	7964
3508	18727	7957
3509	18733	7952
3510	18739	7947
3511	18743	7941
3512	18749	7936
3513	18755	7931
3514	18762	7926
3515	18768	7921
3516	18774	7916
3517	18775	7909
3518	18781	7904
3519	18787	7899
3520	18794	7894
3521	18801	7889
3522	18807	7885
3523	18813	7880
3524	18817	7873
3525	18823	7869
3526	18830	7864
3527	18836	7859
3528	18837	7852
3529	18844	7847
3530	18851	7842
3531	18858	7838
3532	18864	7833
3533	18871	7828
3534	18877	7823
3535	18879	7816
3536	18885	7811
3537	18891	7806
3538	18898	7801
3539	18898	7794
3540	18907	7790
3541	18913	7785
3542	18914	7778
3543	18922	7773
3544	18926	7768
3545	18932	7763
3546	18939	7758
3547	18945	7753
3548	18952	7748
3549	18958	7743
3550	18964	7738
3551	18971	7733
3552	18977	7728
3553	18984	7723
3554	18990	7718
3555	18992	7712
3556	18998	7707
3557	19004	7702
3558	19011	7697
3559	19017	7692
3560	19023	7687
3561	19029	7682
3562	19036	7677
3563	19042	7672
3564	19046	7666
3565	19052	7661
3566	19058	7656
3567	19065	7651
3568	19068	7645
3569	19075	7640
3570	19081	7635
3571	19088	7630
3572	19094	7626
3573	19100	7620
3574	19100	7613
3575	19104	7607
3576	19110	7602
3577	19116	7597
3578	19123	7592
3579	19124	7585
3580	19130	7580
3581	19133	7574
3582	19139	7569
3583	19140	7562
3584	19146	7557
3585	19153	7552
3586	19155	7545
3587	19161	7540
3588	19163	7534
3589	19170	7529
3590	19176	7524
3591	19183	7519
3592	19189	7514
3593	19196	7509
3594	19202	7504
3595	19209	7500
3596	19215	7495
3597	19222	7490
3598	19228	7485
3599	19235	7480
3600	19241	7475
3601	19248	7470
3602	19254	7465
3603	19260	7460
3604	19267	7455
3605	19267	7448
3606	19273	7443
3607	19279	7438
3608	19286	7433
3609	19292	7428
3610	19299	7423
3611	19305	7418
3612	19311	7413
3613	19318	7408
3614	19324	7403
3615	19325	7396
3616	19331	7391
3617	19332	7384
3618	19334	7377
3619	19340	7372
3620	19344	7366
3621	19350	7362
3622	19357	7357
3623	19363	7352
3624	19369	7347
3625	19375	7342
3626	19381	7337
3627	19382	7329
3628	19388	7324
3629	19394	7319
3630	19400	7314
3631	19406	7309
3632	19413	7304
3633	19419	7299
3634	19426	7294
3635	19432	7289
3636	19438	7284
3637	19444	7279
3638	19450	7274
3639	19457	7269
3640	19463	7264
3641	19469	7259
3642	19475	7254
3643	19481	7249
3644	19488	7244
3645	19489	7237
3646	19495	7232
3647	19501	7227
3648	19507	7222
3649	19513	7217
3650	19520	7212
3651	19526	7207
3652	19532	7202
3653	19539	7197
3654	19542	7191
3655	19549	7186
3656	19555	7181
3657	19561	7176
3658	19568	7171
3659	19574	7166
3660	19581	7161
3661	19587	7156
3662	19590	7150
3663	19591	7143
3664	19593	7137
3665	19599	7132
3666	19606	7127
3667	19612	7121
3668	19618	7117
3669	19625	7112
3670	19631	7107
3671	19637	7102
3672	19644	7097
3673	19650	7092
3674	19656	7087
3675	19663	7082
3676	19670	7077
3677	19676	7072
3678	19683	7067
3679	19685	7061
3680	19691	7056
3681	19698	7051
3682	19704	7046
3683	19711	7041
3684	19717	7036
3685	19723	7031
3686	19725	7024
3687	19729	7018
3688	19735	7013
3689	19741	7008
3690	19742	7001
3691	19749	6996
3692	19755	6991
3693	19756	6984
3694	19762	6979
3695	19768	6974
3696	19774	6969
3697	19780	6964
3698	19787	6959
3699	19793	6954
3700	19800	6949
3701	19806	6944
3702	19813	6939
3703	19819	6934
3704	19821	6928
3705	19827	6923
3706	19834	6918
3707	19840	6913
3708	19846	6908
3709	19853	6903
3710	19859	6898
3711	19866	6893
3712	19872	6888
3713	19878	6883
3714	19885	6878
3715	19891	6873
3716	19898	6868
3717	19905	6863
3718	19906	6856
3719	19912	6851
3720	19919	6846
3721	19926	6841
3722	19932	6836
3723	19938	6831
3724	19945	6826
3725	19951	6821
3726	19957	6816
3727	19961	6810
3728	19962	6804
3729	19969	6799
3730	19975	6794
3731	19982	6789
3732	19988	6784
3733	19994	6779
3734	20000	6774
3735	20007	6769
3736	20013	6764
3737	20020	6759
3738	20026	6754
3739	20033	6749
3740	20039	6744
3741	20046	6739
3742	20047	6732
3743	20048	6725
3744	20054	6720
3745	20060	6715
3746	20067	6710
3747	20068	6703
3748	20073	6698
3749	20075	6691
3750	20082	6686
3751	20088	6681
3752	20094	6676
3753	20101	6671
3754	20102	6665
3755	20108	6660
3756	20114	6654
3757	20117	6648
3758	20123	6643
3759	20130	6638
3760	20136	6633
3761	20142	6628
3762	20144	6622
3763	20151	6617
3764	20157	6612
3765	20163	6606
3766	20169	6601
3767	20175	6596
3768	20182	6591
3769	20188	6586
3770	20194	6581
3771	20201	6576
3772	20204	6570
3773	20210	6565
3774	20216	6560
3775	20223	6555
3776	20229	6550
3777	20236	6545
3778	20239	6539
3779	20246	6534
3780	20249	6528
3781	20255	6523
3782	20261	6518
3783	20268	6513
3784	20274	6508
3785	20276	6501
3786	20282	6496
3787	20288	6491
3788	20290	6485
3789	20296	6480
3790	20300	6474
3791	20306	6469
3792	20313	6464
3793	20319	6459
3794	20326	6454
3795	20333	6449
3796	20339	6444
3797	20346	6439
3798	20352	6434
3799	20353	6427
3800	20359	6422
3801	20366	6417
3802	20372	6412
3803	20379	6407
3804	20385	6402
3805	20392	6397
3806	20398	6392
3807	20405	6387
3808	20406	6380
3809	20412	6375
3810	20419	6370
3811	20425	6365
3812	20432	6360
3813	20438	6355
3814	20445	6350
3815	20451	6345
3816	20457	6340
3817	20464	6335
3818	20465	6328
3819	20467	6322
3820	20473	6317
3821	20480	6312
3822	20486	6307
3823	20493	6302
3824	20499	6297
3825	20506	6292
3826	20512	6287
3827	20518	6282
3828	20525	6277
3829	20531	6272
3830	20537	6267
3831	20544	6261
3832	20550	6256
3833	20552	6250
3834	20558	6245
3835	20565	6240
3836	20572	6235
3837	20578	6230
3838	20585	6225
3839	20591	6220
3840	20598	6215
3841	20604	6210
3842	20611	6205
3843	20613	6199
3844	20619	6193
3845	20620	6187
3846	20626	6182
3847	20632	6177
3848	20633	6170
3849	20640	6165
3850	20646	6160
3851	20652	6155
3852	20659	6150
3853	20665	6144
3854	20668	6138
3855	20674	6133
3856	20680	6128
3857	20687	6123
3858	20693	6118
3859	20699	6113
3860	20706	6108
3861	20709	6102
3862	20716	6097
3863	20722	6092
3864	20728	6087
3865	20735	6082
3866	20737	6075
3867	20743	6070
3868	20745	6064
3869	20751	6059
3870	20752	6052
3871	20758	6047
3872	20765	6042
3873	20771	6037
3874	20777	6032
3875	20783	6027
3876	20790	6022
3877	20796	6016
3878	20802	6011
3879	20809	6006
3880	20815	6001
3881	20822	5996
3882	20828	5991
3883	20834	5986
3884	20835	5979
3885	20841	5974
3886	20847	5969
3887	20849	5963
3888	20855	5957
3889	20861	5952
3890	20863	5946
3891	20870	5941
3892	20876	5936
3893	20882	5931
3894	20889	5926
3895	20895	5921
3896	20902	5916
3897	20908	5910
3898	20914	5905
3899	20920	5900
3900	20927	5895
3901	20930	5889
3902	20936	5884
3903	20943	5879
3904	20944	5872
3905	20950	5867
3906	20951	5861
3907	20957	5855
3908	20963	5850
3909	20970	5845
3910	20976	5840
3911	20982	5835
3912	20989	5830
3913	20990	5824
3914	20996	5818
3915	21002	5813
3916	21009	5808
3917	21015	5803
3918	21021	5798
3919	21028	5793
3920	21030	5787
3921	21036	5782
3922	21042	5777
3923	21049	5772
3924	21056	5767
3925	21062	5761
3926	21068	5756
3927	21075	5751
3928	21081	5746
3929	21088	5741
3930	21094	5736
3931	21100	5731
3932	21106	5726
3933	21107	5719
3934	21113	5714
3935	21120	5709
3936	21125	5704
3937	21132	5698
3938	21138	5693
3939	21145	5688
3940	21151	5683
3941	21157	5678
3942	21163	5673
3943	21170	5668
3944	21171	5661
3945	21177	5656
3946	21183	5651
3947	21189	5646
3948	21191	5639
3949	21197	5634
3950	21204	5629
3951	21210	5624
3952	21217	5619
3953	21223	5614
3954	21229	5609
3955	21235	5604
3956	21242	5599
3957	21248	5593
3958	21254	5588
3959	21260	5583
3960	21266	5578
3961	21273	5573
3962	21279	5568
3963	21285	5563
3964	21292	5558
3965	21299	5553
3966	21305	5547
3967	21307	5541
3968	21313	5536
3969	21319	5531
3970	21326	5526
3971	21332	5521
3972	21338	5515
3973	21345	5510
3974	21351	5505
3975	21352	5499
3976	21358	5494
3977	21365	5489
3978	21372	5483
3979	21378	5478
3980	21384	5473
3981	21391	5468
3982	21397	5463
3983	21403	5458
3984	21410	5453
3985	21416	5448
3986	21423	5443
3987	21426	5437
3988	21430	5431
3989	21436	5426
3990	21442	5421
3991	21444	5414
3992	21450	5409
3993	21457	5404
3994	21463	5399
3995	21469	5394
3996	21476	5389
