iter	RMSE
3235	694.3452223
3236	694.2230382
3237	694.0855354
3238	693.9665012
3239	693.8396957
3240	693.7155441
3241	693.551609
3242	693.4319411
3243	693.2936711
3244	693.1642351
3245	693.0150227
3246	692.88189
3247	692.7295828
3248	692.5890827
3249	692.4635302
3250	692.352463
3251	692.2042186
3252	692.0765582
3253	691.9409314
3254	691.8000546
3255	691.6866807
3256	691.5332096
3257	691.4017502
3258	691.2905953
3259	691.1409274
3260	691.0437281
3261	690.9164671
3262	690.770937
3263	690.6560457
3264	690.5151026
3265	690.3933036
3266	690.2739208
3267	690.1405385
3268	690.0152013
3269	689.8814996
3270	689.7266402
3271	689.5758837
3272	689.4180937
3273	689.270009
3274	689.1164685
3275	688.9653774
3276	688.8041161
3277	688.6608306
3278	688.5188185
3279	688.4021646
3280	688.2862809
3281	688.1530389
3282	688.0383471
3283	687.951535
3284	687.8067576
3285	687.6529005
3286	687.498702
3287	687.3586868
3288	687.2320926
3289	687.1139958
3290	686.9748623
3291	686.8179804
3292	686.6860818
3293	686.5809731
3294	686.4480077
3295	686.3273019
3296	686.2013183
3297	686.092196
3298	685.9462934
3299	685.8113858
3300	685.6619174
3301	685.5316027
3302	685.4280276
3303	685.3242153
3304	685.1880546
3305	685.0436334
3306	684.9104678
3307	684.7628361
3308	684.6317614
3309	684.4930412
3310	684.3447486
3311	684.1799033
3312	684.0395415
3313	683.9185116
3314	683.796809
3315	683.684162
3316	683.5586042
3317	683.4208662
3318	683.2820708
3319	683.1557874
3320	683.0391494
3321	682.9199103
3322	682.763883
3323	682.6473912
3324	682.4947103
3325	682.363162
3326	682.2229076
3327	682.1120413
3328	681.9858296
3329	681.8407267
3330	681.7018391
3331	681.6039369
3332	681.4821503
3333	681.3579787
3334	681.2139977
3335	681.1201021
3336	681.0009563
3337	680.8595325
3338	680.7161386
3339	680.5976437
3340	680.4587771
3341	680.3252242
3342	680.2035396
3343	680.0659646
3344	679.9499729
3345	679.8279566
3346	679.718599
3347	679.6051752
3348	679.4858933
3349	679.3477582
3350	679.2274362
3351	679.1341159
3352	679.0244313
3353	678.8852456
3354	678.7418134
3355	678.6162006
3356	678.4968608
3357	678.3944418
3358	678.2506942
3359	678.1365679
3360	678.0391347
3361	677.903454
3362	677.7518108
3363	677.6157935
3364	677.4821366
3365	677.3414348
3366	677.2229669
3367	677.1114829
3368	676.993019
3369	676.8544125
3370	676.7277854
3371	676.5971799
3372	676.4738206
3373	676.3392265
3374	676.2078682
3375	676.0877708
3376	675.9686812
3377	675.8517819
3378	675.7254641
3379	675.6142935
3380	675.5104324
3381	675.4113035
3382	675.2848939
3383	675.1713347
3384	675.0456406
3385	674.9365184
3386	674.8272123
3387	674.6965903
3388	674.572064
3389	674.4474519
3390	674.33323
3391	674.2429395
3392	674.1592663
3393	674.0529155
3394	673.9283529
3395	673.8275544
3396	673.7170075
3397	673.595624
3398	673.4733914
3399	673.3258636
3400	673.190876
3401	673.0622876
3402	672.9245433
3403	672.825889
3404	672.7063441
3405	672.586502
3406	672.4629335
3407	672.3538341
3408	672.2068983
3409	672.0981501
3410	671.96774
3411	671.8850824
3412	671.7506307
3413	671.6128903
3414	671.4769776
3415	671.3805766
3416	671.2566684
3417	671.1234166
3418	670.9992738
3419	670.8531469
3420	670.7357329
3421	670.5772894
3422	670.4539104
3423	670.3481983
3424	670.2506402
3425	670.1279989
3426	670.030058
3427	669.8910364
3428	669.7480624
3429	669.5924371
3430	669.5024448
3431	669.36188
3432	669.2289326
3433	669.122564
3434	669.0154555
3435	668.9213751
3436	668.7893365
3437	668.690561
3438	668.5901358
3439	668.4588429
3440	668.3361788
3441	668.2313502
3442	668.0892507
3443	667.9573019
3444	667.8458991
3445	667.6925852
3446	667.5600414
3447	667.4332174
3448	667.3239483
3449	667.222921
3450	667.1424233
3451	666.9964944
3452	666.8994124
3453	666.7598455
3454	666.621031
3455	666.4778262
3456	666.3683029
3457	666.2407235
3458	666.13725
3459	666.0125984
3460	665.9075699
3461	665.7806047
3462	665.6605038
3463	665.5305343
3464	665.4089867
3465	665.3168686
3466	665.1912185
3467	665.0997859
3468	664.9679629
3469	664.844249
3470	664.7307619
3471	664.6250788
3472	664.4958715
3473	664.373101
3474	664.2599665
3475	664.1311795
3476	664.000563
3477	663.8818691
3478	663.7518991
3479	663.6469692
3480	663.5214132
3481	663.4216589
3482	663.3101042
3483	663.2158025
3484	663.0751983
3485	662.9388309
3486	662.8181537
3487	662.696219
3488	662.5573707
3489	662.4274065
3490	662.3078928
3491	662.1860162
3492	662.090835
3493	661.9669539
3494	661.8354772
3495	661.7289204
3496	661.6597271
3497	661.5256676
3498	661.4156937
3499	661.2699202
3500	661.1371409
3501	661.0502122
3502	660.9163945
3503	660.7762372
3504	660.6546351
3505	660.5434648
3506	660.4244945
3507	660.3138089
3508	660.2388064
3509	660.1292542
3510	659.9927252
3511	659.8943795
3512	659.7723216
3513	659.6532669
3514	659.5263747
3515	659.4036198
3516	659.2709086
3517	659.180471
3518	659.0646851
3519	658.9405616
3520	658.7885149
3521	658.6636037
3522	658.5747787
3523	658.4404656
3524	658.3130142
3525	658.1868834
3526	658.0703166
3527	657.9573326
3528	657.8488021
3529	657.7496473
3530	657.6486708
3531	657.5523032
3532	657.4343355
3533	657.3505105
3534	657.2312775
3535	657.1156682
3536	657.0018748
3537	656.8869798
3538	656.7721415
3539	656.7059226
3540	656.5846011
3541	656.4680385
3542	656.3696745
3543	656.2310111
3544	656.1090747
3545	656.014179
3546	655.9104657
3547	655.7967497
3548	655.6603653
3549	655.5643014
3550	655.4204432
3551	655.3003058
3552	655.2066368
3553	655.0682681
3554	654.9396838
3555	654.8592017
3556	654.7637379
3557	654.6533277
3558	654.5165859
3559	654.4139834
3560	654.2735252
3561	654.1236144
3562	653.9998534
3563	653.8619968
3564	653.7459396
3565	653.6371397
3566	653.5275619
3567	653.4184388
3568	653.3027666
3569	653.2122505
3570	653.1071285
3571	652.9853899
3572	652.8476676
3573	652.7347766
3574	652.672328
3575	652.5727921
3576	652.4249835
3577	652.3132516
3578	652.1890424
3579	652.1045062
3580	651.9669212
3581	651.8371448
3582	651.703639
3583	651.6112809
3584	651.4711626
3585	651.346303
3586	651.2491947
3587	651.1232922
3588	651.0399748
3589	650.9530754
3590	650.8536296
3591	650.7301953
3592	650.5917975
3593	650.4842407
3594	650.349729
3595	650.226724
3596	650.1190463
3597	650.0038206
3598	649.9035259
3599	649.7795157
3600	649.6558885
3601	649.4994666
3602	649.3880471
3603	649.2573822
3604	649.1512401
3605	649.0731503
3606	648.9693561
3607	648.8712958
3608	648.7649829
3609	648.6553599
3610	648.5446478
3611	648.4416909
3612	648.3411793
3613	648.2162234
3614	648.1112672
3615	647.9937505
3616	647.9021421
3617	647.8338292
3618	647.7006409
3619	647.600676
3620	647.496384
3621	647.3876405
3622	647.2662296
3623	647.1496829
3624	647.0136005
3625	646.8842881
3626	646.7734493
3627	646.7428848
3628	646.6214183
3629	646.5010097
3630	646.3860859
3631	646.253258
3632	646.13697
3633	646.0323404
3634	645.9146901
3635	645.8137992
3636	645.7097563
3637	645.6032501
3638	645.4635887
3639	645.341917
3640	645.2351997
3641	645.1525039
3642	645.0011437
3643	644.9028876
3644	644.7551414
3645	644.6664038
3646	644.565687
3647	644.4774842
3648	644.3796122
3649	644.2517385
3650	644.1329016
3651	644.0366336
3652	643.942936
3653	643.8322371
3654	643.7360504
3655	643.6379416
3656	643.5216154
3657	643.4226227
3658	643.3366261
3659	643.2253516
3660	643.1015149
3661	642.9935849
3662	642.9042829
3663	642.8153681
3664	642.6830865
3665	642.5415208
3666	642.4244205
3667	642.3218287
3668	642.225225
3669	642.1193058
3670	641.9980299
3671	641.8577875
3672	641.7645641
3673	641.6634316
3674	641.55921
3675	641.4373803
3676	641.3263351
3677	641.2166597
3678	641.1183961
3679	641.0004777
3680	640.8987001
3681	640.7934349
3682	640.6800985
3683	640.5764763
3684	640.4658804
3685	640.3581592
3686	640.2644416
3687	640.173459
3688	640.0666875
3689	639.9598197
3690	639.8744381
3691	639.7763618
3692	639.6697025
3693	639.5921992
3694	639.509869
3695	639.3912767
3696	639.2735735
3697	639.1829555
3698	639.0770126
3699	638.9565842
3700	638.8607853
3701	638.7620781
3702	638.6551331
3703	638.5376109
3704	638.4463588
3705	638.3512682
3706	638.2299596
3707	638.1257213
3708	638.0254819
3709	637.9316407
3710	637.8263732
3711	637.7070122
3712	637.5728761
3713	637.4981502
3714	637.3765805
3715	637.2751483
3716	637.1698641
3717	637.0641324
3718	636.9868902
3719	636.8761997
3720	636.7635487
3721	636.6374047
3722	636.553552
3723	636.4459643
3724	636.3214969
3725	636.1953053
3726	636.0669097
3727	635.9500827
3728	635.8259576
3729	635.7323482
3730	635.6129523
3731	635.4875659
3732	635.3750699
3733	635.2696934
3734	635.1629497
3735	635.0519208
3736	634.9396636
3737	634.8231325
3738	634.7152453
3739	634.5895899
3740	634.4821836
3741	634.3986888
3742	634.3048481
3743	634.2336825
3744	634.1229212
3745	634.0055157
3746	633.9076155
3747	633.8293365
3748	633.7001832
3749	633.6169236
3750	633.49674
3751	633.3865966
3752	633.272103
3753	633.1613154
3754	633.0625947
3755	632.9587833
3756	632.848815
3757	632.7467026
3758	632.6576427
3759	632.5489091
3760	632.4525462
3761	632.3339557
3762	632.230081
3763	632.1217877
3764	631.9833467
3765	631.8708321
3766	631.7569714
3767	631.660256
3768	631.5449151
3769	631.443638
3770	631.3566778
3771	631.235562
3772	631.1516799
3773	631.052297
3774	630.9350561
3775	630.8373956
3776	630.7121422
3777	630.6207096
3778	630.5200105
3779	630.3986114
3780	630.2988331
3781	630.1592805
3782	630.0205414
3783	629.9381226
3784	629.8467472
3785	629.7850047
3786	629.6812287
3787	629.5699294
3788	629.4686177
3789	629.3490496
3790	629.2610127
3791	629.1676389
3792	629.042019
3793	628.9628429
3794	628.8506857
3795	628.7315926
3796	628.6253492
3797	628.5440497
3798	628.4509171
3799	628.4092358
3800	628.3102629
3801	628.2065008
3802	628.1025149
3803	627.9929668
3804	627.8959878
3805	627.7976865
3806	627.7016272
3807	627.6108176
3808	627.5242583
3809	627.4236716
3810	627.313918
3811	627.1917637
3812	627.0909096
3813	626.9905945
3814	626.8607794
3815	626.7558891
3816	626.6750037
3817	626.5732901
3818	626.4811947
3819	626.407561
3820	626.2942504
3821	626.1912219
3822	626.091357
3823	625.986055
3824	625.8800155
3825	625.7722641
3826	625.6674072
3827	625.568062
3828	625.4735007
3829	625.3876451
3830	625.2721017
3831	625.1735174
3832	625.0744731
3833	624.9734757
3834	624.8918199
3835	624.785477
3836	624.6685628
3837	624.5739265
3838	624.4645829
3839	624.348596
3840	624.2528588
3841	624.1431525
3842	624.0380732
3843	623.9370359
3844	623.8172691
3845	623.7453465
3846	623.6527694
3847	623.5484424
3848	623.4678935
3849	623.3730597
3850	623.2807326
3851	623.1852573
3852	623.090058
3853	622.9937252
3854	622.8909695
3855	622.7934892
3856	622.6949571
3857	622.615528
3858	622.4911198
3859	622.4125039
3860	622.3036665
3861	622.2278449
3862	622.126973
3863	622.0333209
3864	621.9108425
3865	621.8056008
3866	621.7423928
3867	621.6384395
3868	621.548283
3869	621.4372851
3870	621.3466447
3871	621.2493696
3872	621.136476
3873	621.0470938
3874	620.9517226
3875	620.8588635
3876	620.7417273
3877	620.6548462
3878	620.5520065
3879	620.4156709
3880	620.3212261
3881	620.2122476
3882	620.1300055
3883	620.0248617
3884	619.9462027
3885	619.8423017
3886	619.7416826
3887	619.6771086
3888	619.5680542
3889	619.461942
3890	619.3818444
3891	619.2504303
3892	619.1715692
3893	619.0641076
3894	618.9515802
3895	618.8313556
3896	618.749654
3897	618.6711721
3898	618.5392409
3899	618.4429623
3900	618.359874
3901	618.2685503
3902	618.166467
3903	618.0586016
3904	618.0138546
3905	617.9078931
3906	617.8078883
3907	617.7112906
3908	617.6299779
3909	617.5196625
3910	617.4147194
3911	617.34429
3912	617.2580607
3913	617.2143733
3914	617.1248212
3915	617.00399
3916	616.9274546
3917	616.816242
3918	616.7146814
3919	616.6104233
3920	616.5454405
3921	616.4448267
3922	616.3332507
3923	616.2373382
3924	616.1320376
3925	616.0354911
3926	615.9262729
3927	615.8174486
3928	615.7257011
3929	615.6294983
3930	615.5059727
3931	615.3820945
3932	615.2738019
3933	615.2021246
3934	615.0873937
3935	614.975162
3936	614.8602776
3937	614.7888392
3938	614.7077626
3939	614.6039283
3940	614.5233117
3941	614.4245054
3942	614.3221433
3943	614.2085636
3944	614.1397623
3945	614.0246744
3946	613.9035157
3947	613.8133218
3948	613.7299631
3949	613.6346874
3950	613.5284052
3951	613.4289507
3952	613.3377235
3953	613.2684229
3954	613.1917908
3955	613.1072031
3956	613.0179121
3957	612.9166434
3958	612.8170427
3959	612.7328024
3960	612.6535714
3961	612.5606111
3962	612.429358
3963	612.3198349
3964	612.2223974
3965	612.115311
3966	612.0192363
3967	611.9302775
3968	611.8149845
3969	611.7162782
3970	611.6141818
3971	611.5116564
3972	611.4050474
3973	611.2955954
3974	611.1854046
3975	611.1158771
3976	611.022984
3977	610.9057785
3978	610.8184119
3979	610.7188674
3980	610.6307564
3981	610.5193123
3982	610.4010368
3983	610.3075147
3984	610.1854229
3985	610.0871111
3986	610.005779
3987	609.9276685
3988	609.8496525
3989	609.7695821
3990	609.6649425
3991	609.6114754
3992	609.5170867
3993	609.4232906
3994	609.338003
3995	609.2344638
3996	609.1285751
